DATE,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,name_station
2021062506,"1015,2",60.0,"0,0",0.0,"3,2","22,9",,0.0,,,,,,,,,Bastia
2021062507,"1015,5",67.0,"0,0",0.0,"2,7","25,3",,1.0,,,,1.0,,,,,Bastia
2021062508,"1015,4",67.0,"0,4",0.0,"4,8","26,0",,5.0,,,,2.0,3.0,5.0,,,Bastia
2021062509,"1015,2",65.0,"0,0",0.0,"4,7","27,2",7.0,5.0,,,,5.0,5.0,6.0,,,Bastia
2021062510,"1015,2",68.0,"0,0",0.0,"5,8","26,2",7.0,7.0,,,,7.0,7.0,7.0,,,Bastia
2021062511,"1015,1",64.0,"0,0",0.0,"5,3","27,2",,5.0,,,,4.0,5.0,5.0,,,Bastia
2021062512,"1014,9",58.0,"0,0",0.0,"3,9","27,6",6.0,5.0,,,,4.0,5.0,5.0,,,Bastia
2021062513,"1014,8",57.0,"0,0",0.0,"3,8","28,1",,5.0,,,,5.0,,,,,Bastia
2021062514,"1014,5",60.0,"0,0",0.0,"3,6","27,2",7.0,7.0,,,,7.0,7.0,,,,Bastia
2021062515,"1014,5",59.0,"0,0",0.0,"3,7","27,1",7.0,7.0,,,,7.0,,,,,Bastia
2021062516,"1014,1",58.0,"0,0",0.0,"3,0","26,8",7.0,7.0,,,,7.0,,,,,Bastia
2021062517,"1013,9",54.0,"0,0",0.0,"2,5","26,5",,5.0,,,,5.0,,,,,Bastia
2021062518,"1014,0",62.0,"0,0",0.0,"2,6","25,0",,2.0,,,,2.0,,,,,Bastia
2021062519,"1013,9",72.0,"0,0",0.0,"2,2","23,5",,5.0,,,,5.0,,,,,Bastia
2021062520,"1014,4",79.0,"0,0",0.0,"1,2","22,4",,0.0,,,,,,,,,Bastia
2021062521,"1014,7",79.0,"0,0",0.0,"0,9","21,5",,0.0,,,,,,,,,Bastia
2021062522,"1014,9",87.0,"0,0",0.0,"0,5","19,7",,0.0,,,,,,,,,Bastia
2021062523,"1015,3",85.0,"0,0",0.0,"1,7","19,5",,0.0,,,,,,,,,Bastia
2021062600,"1015,3",88.0,"0,0",0.0,"1,4","18,5",,0.0,,,,,,,,,Bastia
2021062601,"1015,2",85.0,"0,0",0.0,"1,8","19,0",,5.0,,,,5.0,,,,,Bastia
2021062602,"1015,3",83.0,"0,0",0.0,"1,4","19,3",7.0,7.0,,,,7.0,,,,,Bastia
2021062603,"1015,1",84.0,"0,0",0.0,"1,5","18,6",7.0,7.0,,,,1.0,7.0,,,,Bastia
2021062604,"1014,9",84.0,"0,0",,"1,7","18,2",,1.0,,,,1.0,,,,,Bastia
2021062605,"1015,7",79.0,"0,0",,"2,1","19,6",,5.0,,,,5.0,,,,,Bastia
2021062606,"1015,6",71.0,"0,0",0.0,"2,0","21,6",,3.0,,,,3.0,,,,,Bastia
2021062607,"1015,7",69.0,"0,0",0.0,"1,5","24,1",,1.0,,,,1.0,,,,,Bastia
2021062608,"1015,7",59.0,"0,0",0.0,"3,2","26,5",6.0,6.0,,,,6.0,6.0,,,,Bastia
2021062609,"1015,2",59.0,"0,0",0.0,"3,7","26,7",6.0,6.0,,,,6.0,,,,,Bastia
2021062610,"1015,3",60.0,"0,0",0.0,"3,5","26,8",,1.0,,,,1.0,,,,,Bastia
2021062611,"1015,3",59.0,"0,0",0.0,"3,5","27,0",,3.0,,,,2.0,3.0,,,,Bastia
2021062612,"1015,1",61.0,"0,0",0.0,"3,4","26,9",,2.0,,,,2.0,,,,,Bastia
2021062613,"1014,7",61.0,"0,0",0.0,"3,3","26,8",,2.0,,,,2.0,,,,,Bastia
2021062614,"1014,5",61.0,"0,0",0.0,"3,7","27,4",,1.0,,,,1.0,,,,,Bastia
2021062615,"1014,2",59.0,"0,0",0.0,"2,4","27,7",,0.0,,,,,,,,,Bastia
2021062616,"1013,7",62.0,"0,0",0.0,"2,5","27,1",,0.0,,,,,,,,,Bastia
2021062617,"1013,3",67.0,"0,0",0.0,"2,4","26,0",,0.0,,,,,,,,,Bastia
2021062618,"1013,5",70.0,"0,0",0.0,"1,8","25,7",,0.0,,,,,,,,,Bastia
2021062619,"1013,6",78.0,"0,0",0.0,"1,9","23,7",,0.0,,,,,,,,,Bastia
2021062620,"1014,0",83.0,"0,0",0.0,"0,9","22,6",,0.0,,,,,,,,,Bastia
2021062621,"1014,1",90.0,"0,0",0.0,"0,7","20,8",,0.0,,,,,,,,,Bastia
2021062622,"1014,1",91.0,"0,0",,"1,4","20,3",,0.0,,,,,,,,,Bastia
2021062623,"1014,1",91.0,"0,0",0.0,"1,5","19,5",,0.0,,,,,,,,,Bastia
2021062700,"1014,1",90.0,"0,0",0.0,"1,8","19,6",,1.0,,,,1.0,,,,,Bastia
2021062701,"1014,1",88.0,"0,0",0.0,"1,5","19,4",,5.0,,,,5.0,,,,,Bastia
2021062702,"1014,3",88.0,"0,0",0.0,"2,0","19,2",,5.0,,,,5.0,,,,,Bastia
2021062703,"1013,9",87.0,"0,0",,"1,5","18,6",7.0,7.0,,,,7.0,,,,,Bastia
2021062704,"1013,9",88.0,"0,0",,"1,7","18,3",,5.0,,,,5.0,,,,,Bastia
2021062705,"1013,8",77.0,"0,0",0.0,"2,5","20,3",,2.0,,,,2.0,,,,,Bastia
2021062706,"1013,6",65.0,"0,0",0.0,"1,3","22,9",,0.0,,,,,,,,,Bastia
2021062707,"1013,6",55.0,"0,0",0.0,"1,3","26,1",,0.0,,,,,,,,,Bastia
2021062708,"1013,5",54.0,"0,0",0.0,"2,7","27,3",,0.0,,,,,,,,,Bastia
2021062709,"1014,0",52.0,"0,0",0.0,"2,9","28,2",,0.0,,,,,,,,,Bastia
2021062710,"1014,0",48.0,"0,0",0.0,"2,9","28,3",,0.0,,,,,,,,,Bastia
2021062711,"1013,9",53.0,"0,0",0.0,"3,1","27,8",,0.0,,,,,,,,,Bastia
2021062712,"1013,7",49.0,"0,0",0.0,"3,0","29,2",,0.0,,,,,,,,,Bastia
2021062713,"1013,6",50.0,"0,0",0.0,"2,9","29,0",,0.0,,,,,,,,,Bastia
2021062714,"1013,3",46.0,"0,0",0.0,"2,8","29,4",,0.0,,,,,,,,,Bastia
2021062715,"1013,0",45.0,"0,0",0.0,"2,7","29,5",,0.0,,,,,,,,,Bastia
2021062716,"1012,8",37.0,"0,0",0.0,"2,3","29,0",,0.0,,,,,,,,,Bastia
2021062717,"1012,6",46.0,"0,0",0.0,"2,2","28,2",,0.0,,,,,,,,,Bastia
2021062718,"1012,5",51.0,"0,0",0.0,"0,9","26,9",,0.0,,,,,,,,,Bastia
2021062719,"1012,5",73.0,"0,0",0.0,"0,8","23,7",,0.0,,,,,,,,,Bastia
2021062720,"1013,0",81.0,"0,0",0.0,"1,5","21,6",,0.0,,,,,,,,,Bastia
2021062721,"1013,5",80.0,"0,0",0.0,"0,0","21,6",,0.0,,,,,,,,,Bastia
2021062722,"1013,4",83.0,"0,0",0.0,"1,0","20,5",,0.0,,,,,,,,,Bastia
2021062723,"1013,2",85.0,"0,0",0.0,"1,0","19,5",,0.0,,,,,,,,,Bastia
2021062800,"1012,7",84.0,"0,0",0.0,"1,4","19,2",,0.0,,,,,,,,,Bastia
2021062801,"1012,3",81.0,"0,0",0.0,"1,8","19,3",,0.0,,,,,,,,,Bastia
2021062802,"1012,0",85.0,"0,0",,"1,8","18,8",,0.0,,,,,,,,,Bastia
2021062803,"1012,2",85.0,"0,0",0.0,"1,8","18,8",,0.0,,,,,,,,,Bastia
2021062804,"1012,0",83.0,"0,0",0.0,"2,0","18,6",,0.0,,,,,,,,,Bastia
2021062805,"1012,4",83.0,"0,0",0.0,"1,2","19,3",,0.0,,,,,,,,,Bastia
2021062806,"1012,4",73.0,"0,0",0.0,"1,1","22,9",,0.0,,,,,,,,,Bastia
2021062807,"1012,4",60.0,"0,0",0.0,"1,8","25,9",,0.0,,,,,,,,,Bastia
2021062808,"1012,6",56.0,"0,0",0.0,"2,8","27,4",,0.0,,,,,,,,,Bastia
2021062809,"1012,5",55.0,"0,0",0.0,"3,0","28,4",,0.0,,,,,,,,,Bastia
2021062810,"1012,8",50.0,"0,0",0.0,"3,5","29,2",,0.0,,,,,,,,,Bastia
2021062811,"1012,6",48.0,"0,0",0.0,"4,0","29,4",,0.0,,,,,,,,,Bastia
2021062812,"1012,4",50.0,"0,0",0.0,"4,1","29,6",,1.0,,,,1.0,,,,,Bastia
2021062813,"1012,2",54.0,"0,0",0.0,"3,9","29,0",,0.0,,,,,,,,,Bastia
2021062814,"1012,0",51.0,"0,0",0.0,"3,9","29,6",,0.0,,,,,,,,,Bastia
2021062815,"1011,9",51.0,"0,0",0.0,"4,1","29,5",,0.0,,,,,,,,,Bastia
2021062816,"1011,8",55.0,"0,0",0.0,"4,1","28,8",,0.0,,,,,,,,,Bastia
2021062817,"1011,5",58.0,"0,0",0.0,"2,6","28,1",,0.0,,,,,,,,,Bastia
2021062818,"1011,9",66.0,"0,0",0.0,"2,7","27,3",,0.0,,,,,,,,,Bastia
2021062819,"1012,0",78.0,"0,0",0.0,"2,0","25,0",,0.0,,,,,,,,,Bastia
2021062820,"1012,3",84.0,"0,0",,"0,8","23,3",,0.0,,,,,,,,,Bastia
2021062821,"1012,5",81.0,"0,0",0.0,"1,5","22,9",,0.0,,,,,,,,,Bastia
2021062822,"1012,3",82.0,"0,0",0.0,"1,8","21,7",,0.0,,,,,,,,,Bastia
2021062823,"1012,3",77.0,"0,0",0.0,"1,8","21,4",,0.0,,,,,,,,,Bastia
2021062900,"1012,0",84.0,"0,0",0.0,"1,6","19,8",,0.0,,,,,,,,,Bastia
2021062901,"1012,4",82.0,"0,0",,"2,0","20,0",,0.0,,,,,,,,,Bastia
2021062902,"1012,4",83.0,"0,0",0.0,"1,4","19,7",,2.0,,,,2.0,,,,,Bastia
2021062903,"1012,3",81.0,"0,0",,"2,1","20,1",,5.0,,,,5.0,,,,,Bastia
2021062904,"1012,4",83.0,"0,0",,"1,9","19,9",7.0,3.0,,,,3.0,6.0,7.0,,,Bastia
2021062905,"1012,5",79.0,"0,0",0.0,"1,6","21,8",7.0,6.0,,,,5.0,6.0,7.0,,,Bastia
2021062906,"1012,3",79.0,"0,0",0.0,"2,1","25,6",,3.0,,,,3.0,3.0,5.0,,,Bastia
2021062907,"1012,6",69.0,"0,0",0.0,"2,5","26,4",,2.0,,,,1.0,4.0,,,,Bastia
2021062908,"1012,6",61.0,"0,0",0.0,"3,3","27,6",,5.0,,,,4.0,4.0,5.0,,,Bastia
2021062909,"1012,9",59.0,"0,0",0.0,"3,3","27,8",,5.0,,,,5.0,5.0,,,,Bastia
2021062910,"1012,8",59.0,"0,0",0.0,"3,7","28,6",6.0,4.0,,,,4.0,6.0,,,,Bastia
2021062911,"1012,5",55.0,"0,0",0.0,"3,7","29,2",,5.0,,,,5.0,,,,,Bastia
2021062912,"1012,3",60.0,"0,0",0.0,"3,3","28,3",7.0,7.0,,,,7.0,,,,,Bastia
2021062913,"1012,1",61.0,"0,0",0.0,"3,6","28,7",,3.0,,,,2.0,3.0,,,,Bastia
2021062914,"1011,9",61.0,"0,0",0.0,"3,6","28,9",,2.0,,,,1.0,,,,,Bastia
2021062915,"1011,7",62.0,"0,0",0.0,"2,7","28,3",,0.0,,,,,,,,,Bastia
2021062916,"1011,4",64.0,"0,0",0.0,"2,9","27,6",,1.0,,,,1.0,,,,,Bastia
2021062917,"1011,3",63.0,"0,0",0.0,"2,0","27,4",,0.0,,,,,,,,,Bastia
2021062918,"1011,4",53.0,"0,0",0.0,"3,8","27,0",,0.0,,,,,,,,,Bastia
2021062919,"1011,2",64.0,"0,0",0.0,"2,4","24,4",,0.0,,,,,,,,,Bastia
2021062920,"1011,7",80.0,"0,0",0.0,"2,0","23,0",,0.0,,,,,,,,,Bastia
2021062921,"1012,2",86.0,"0,0",,"1,2","22,8",,0.0,,,,,,,,,Bastia
2021062922,"1012,1",87.0,"0,0",0.0,"1,1","21,0",,0.0,,,,,,,,,Bastia
2021062923,"1011,8",81.0,"0,0",0.0,"1,6","20,3",,0.0,,,,,,,,,Bastia
2021063000,"1011,8",64.0,"0,0",0.0,"2,1","20,9",,0.0,,,,,,,,,Bastia
2021063001,"1011,7",74.0,"0,0",0.0,"2,0","18,4",,0.0,,,,,,,,,Bastia
2021063002,"1011,6",67.0,"0,0",0.0,"1,6","18,7",,0.0,,,,,,,,,Bastia
2021063003,"1011,1",66.0,"0,0",0.0,"2,3","18,1",,0.0,,,,,,,,,Bastia
2021063004,"1011,3",67.0,"0,0",0.0,"2,5","17,7",,0.0,,,,,,,,,Bastia
2021063005,"1011,3",63.0,"0,0",0.0,"2,0","20,3",,0.0,,,,,,,,,Bastia
2021063006,"1011,5",58.0,"0,0",0.0,"0,5","24,4",,0.0,,,,,,,,,Bastia
2021063007,"1011,6",68.0,"0,0",0.0,"2,5","27,2",,1.0,,,,1.0,,,,,Bastia
2021063008,"1011,3",64.0,"0,0",0.0,"3,9","27,4",,1.0,,,,1.0,,,,,Bastia
2021063009,"1011,1",69.0,"0,0",0.0,"4,8","27,5",,1.0,,,,1.0,,,,,Bastia
2021063010,"1011,2",59.0,"0,0",0.0,"4,5","29,0",,1.0,,,,1.0,,,,,Bastia
2021063011,"1011,2",57.0,"0,0",0.0,"4,4","29,0",,2.0,,,,2.0,3.0,5.0,,,Bastia
2021063012,"1010,9",58.0,"0,0",0.0,"4,9","28,9",,5.0,,,,5.0,,,,,Bastia
2021063013,"1010,7",57.0,"0,0",0.0,"5,0","29,3",,1.0,,,,1.0,,,,,Bastia
2021063014,"1010,4",38.0,"0,0",0.0,"4,4","29,5",,0.0,,,,,,,,,Bastia
2021063015,"1010,6",44.0,"0,0",0.0,"3,3","29,3",,0.0,,,,,,,,,Bastia
2021063016,"1010,6",37.0,"0,0",0.0,"3,0","29,0",,0.0,,,,,,,,,Bastia
2021063017,"1010,5",47.0,"0,0",0.0,"2,9","28,1",,0.0,,,,,,,,,Bastia
2021063018,"1011,0",57.0,"0,0",0.0,"1,9","26,9",,0.0,,,,,,,,,Bastia
2021063019,"1011,3",66.0,"0,0",0.0,"0,5","25,0",,0.0,,,,,,,,,Bastia
2021063020,"1012,0",57.0,"0,0",0.0,"2,7","22,6",,0.0,,,,,,,,,Bastia
2021063021,"1012,4",77.0,"0,0",0.0,"0,8","21,0",,0.0,,,,,,,,,Bastia
2021063022,"1012,2",78.0,"0,0",,"1,4","20,1",,0.0,,,,,,,,,Bastia
2021063023,"1012,4",70.0,"0,0",0.0,"2,0","20,9",,0.0,,,,,,,,,Bastia
2021070100,"1012,3",60.0,"0,0",0.0,"3,3","21,2",,0.0,,,,,,,,,Bastia
2021070101,"1012,4",55.0,"0,0",,"1,7","20,6",,0.0,,,,,,,,,Bastia
2021070102,"1012,2",55.0,"0,0",0.0,"2,1","20,6",,1.0,,,,1.0,,,,,Bastia
2021070103,"1012,2",63.0,"0,0",0.0,"2,1","18,2",,0.0,,,,,,,,,Bastia
2021070104,"1012,3",59.0,"0,0",0.0,"2,4","17,7",,0.0,,,,,,,,,Bastia
2021070105,"1012,3",56.0,"0,0",0.0,"1,6","19,3",,0.0,,,,,,,,,Bastia
2021070106,"1012,3",51.0,"0,0",0.0,"1,6","22,8",,0.0,,,,,,,,,Bastia
2021070107,"1012,3",58.0,"0,0",0.0,"3,8","26,6",,0.0,,,,,,,,,Bastia
2021070108,"1012,1",57.0,"0,0",0.0,"5,1","26,9",,0.0,,,,,,,,,Bastia
2021070109,"1012,1",52.0,"0,0",0.0,"5,9","27,7",,1.0,,,,1.0,3.0,,,,Bastia
2021070110,"1012,2",48.0,"0,0",0.0,"4,7","28,1",,1.0,,,,1.0,,,,,Bastia
2021070111,"1012,1",54.0,"0,0",0.0,"5,4","28,0",,0.0,,,,,,,,,Bastia
2021070112,"1012,2",47.0,"0,0",0.0,"4,5","28,8",,0.0,,,,,,,,,Bastia
2021070113,"1012,2",42.0,"0,0",0.0,"4,4","29,2",,0.0,,,,,,,,,Bastia
2021070114,"1012,0",39.0,"0,0",0.0,"4,3","29,1",,0.0,,,,,,,,,Bastia
2021070115,"1011,9",40.0,"0,0",0.0,"3,0","29,5",,0.0,,,,,,,,,Bastia
2021070116,"1011,5",43.0,"0,0",0.0,"3,7","29,0",,0.0,,,,,,,,,Bastia
2021070117,"1011,4",45.0,"0,0",0.0,"3,2","27,7",,0.0,,,,,,,,,Bastia
2021070118,"1011,8",53.0,"0,0",0.0,"2,4","26,0",,0.0,,,,,,,,,Bastia
2021070119,"1011,8",61.0,"0,0",0.0,"1,9","23,7",,0.0,,,,,,,,,Bastia
2021070120,"1012,6",64.0,"0,0",0.0,"1,7","21,3",,0.0,,,,,,,,,Bastia
2021070121,"1012,7",64.0,"0,0",,"0,7","20,9",,0.0,,,,,,,,,Bastia
2021070122,"1012,9",85.0,"0,0",,"0,0","20,8",,0.0,,,,,,,,,Bastia
2021070123,"1012,8",77.0,"0,0",,"2,2","16,7",,0.0,,,,,,,,,Bastia
2021070200,"1012,5",71.0,"0,0",,"0,0","17,7",,0.0,,,,,,,,,Bastia
2021070201,"1012,1",67.0,"0,0",,"0,7","18,7",,0.0,,,,,,,,,Bastia
2021070202,"1012,1",56.0,"0,0",,"0,8","19,8",,0.0,,,,,,,,,Bastia
2021070203,"1012,0",63.0,"0,0",,"0,7","18,6",,0.0,,,,,,,,,Bastia
2021070204,"1012,0",54.0,"0,0",,"0,8","17,6",,0.0,,,,,,,,,Bastia
2021070205,"1012,5",61.0,"0,0",,"0,0","17,5",,2.0,,,,2.0,,,,,Bastia
2021070206,"1012,7",58.0,"0,0",,"0,0","21,8",,5.0,,,,3.0,5.0,,,,Bastia
2021070207,"1013,3",65.0,,,"2,9","25,9",,1.0,,,,1.0,,,,,Bastia
2021070208,"1013,3",62.0,"0,0",0.0,"4,1","26,6",,2.0,,,,2.0,,,,,Bastia
2021070209,"1013,5",59.0,"0,0",0.0,"4,1","27,0",,5.0,,,,5.0,,,,,Bastia
2021070210,"1013,7",57.0,"0,0",0.0,"4,9","27,4",,5.0,,,,4.0,5.0,,,,Bastia
2021070211,"1013,6",53.0,"0,0",0.0,"3,4","28,1",,2.0,,,,2.0,,,,,Bastia
2021070212,"1013,6",53.0,"0,0",0.0,"3,2","28,9",,1.0,,,,1.0,,,,,Bastia
2021070213,"1013,4",49.0,"0,0",0.0,"2,7","29,2",,0.0,,,,,,,,,Bastia
2021070214,"1013,3",45.0,"0,0",0.0,"4,1","29,2",,0.0,,,,,,,,,Bastia
2021070215,"1013,2",47.0,"0,0",0.0,"5,0","28,7",,0.0,,,,,,,,,Bastia
2021070216,"1013,2",44.0,"0,0",0.0,"4,3","28,9",,0.0,,,,,,,,,Bastia
2021070217,"1013,2",47.0,"0,0",0.0,"2,0","26,9",,0.0,,,,,,,,,Bastia
2021070218,"1013,2",50.0,"0,0",0.0,"2,5","26,8",,0.0,,,,,,,,,Bastia
2021070219,"1013,2",52.0,"0,0",0.0,"2,5","25,7",,0.0,,,,,,,,,Bastia
2021070220,"1013,6",62.0,"0,0",0.0,"2,2","23,4",,0.0,,,,,,,,,Bastia
2021070221,"1013,9",75.0,"0,0",0.0,"1,9","20,8",,0.0,,,,,,,,,Bastia
2021070222,"1013,8",72.0,"0,0",0.0,"1,5","20,8",,0.0,,,,,,,,,Bastia
2021070223,"1014,1",76.0,"0,0",0.0,"0,5","19,6",,0.0,,,,,,,,,Bastia
2021070300,"1013,9",74.0,"0,0",0.0,"2,1","19,4",,0.0,,,,,,,,,Bastia
2021070301,"1013,7",74.0,"0,0",0.0,"2,0","19,1",,0.0,,,,,,,,,Bastia
2021070302,"1013,5",68.0,"0,0",0.0,"2,6","19,7",,0.0,,,,,,,,,Bastia
2021070303,"1013,4",68.0,"0,0",0.0,"2,7","19,3",,0.0,,,,,,,,,Bastia
2021070304,"1013,6",74.0,"0,0",0.0,"1,7","18,2",,0.0,,,,,,,,,Bastia
2021070305,"1014,0",70.0,"0,0",,"1,5","19,9",,0.0,,,,,,,,,Bastia
2021070306,"1014,1",65.0,"0,0",0.0,"1,5","24,5",,0.0,,,,,,,,,Bastia
2021070307,"1014,2",54.0,"0,0",0.0,"1,2","25,9",,1.0,,,,1.0,,,,,Bastia
2021070308,"1014,3",61.0,"0,0",0.0,"3,5","27,1",,0.0,,,,,,,,,Bastia
2021070309,"1014,5",62.0,"0,0",0.0,"4,3","27,7",,3.0,,,,3.0,,,,,Bastia
2021070310,"1014,4",60.0,"0,0",0.0,"4,3","27,9",,5.0,,,,5.0,,,,,Bastia
2021070311,"1013,9",52.0,"0,0",0.0,"4,6","28,5",,4.0,,,,4.0,,,,,Bastia
2021070312,"1013,5",48.0,"0,0",0.0,"4,9","28,9",,0.0,,,,,,,,,Bastia
2021070313,"1013,4",52.0,"0,0",0.0,"4,6","29,0",,0.0,,,,,,,,,Bastia
2021070314,"1013,2",54.0,"0,0",0.0,"3,3","28,0",,0.0,,,,,,,,,Bastia
2021070315,"1012,8",55.0,"0,0",0.0,"3,4","28,1",,0.0,,,,,,,,,Bastia
2021070316,"1012,5",52.0,"0,0",0.0,"3,3","27,5",,0.0,,,,,,,,,Bastia
2021070317,"1012,5",55.0,"0,0",0.0,"3,0","27,3",,1.0,,,,1.0,,,,,Bastia
2021070318,"1012,4",64.0,"0,0",0.0,"2,3","25,7",,1.0,,,,1.0,,,,,Bastia
2021070319,"1012,2",72.0,"0,0",0.0,"1,2","24,3",,0.0,,,,,,,,,Bastia
2021070320,"1012,3",79.0,"0,0",0.0,"1,1","23,3",,5.0,,,,5.0,5.0,,,,Bastia
2021070321,"1012,4",81.0,"0,0",0.0,"1,0","22,7",,1.0,,,,1.0,,,,,Bastia
2021070322,"1012,1",79.0,"0,0",0.0,"1,3","21,9",7.0,7.0,,,,7.0,,,,,Bastia
2021070323,"1012,0",83.0,"0,0",0.0,"1,5","21,0",,0.0,,,,,,,,,Bastia
2021070400,"1011,7",76.0,"0,0",0.0,"2,4","21,1",,0.0,,,,,,,,,Bastia
2021070401,"1011,4",70.0,"0,0",0.0,"2,0","21,8",,0.0,,,,,,,,,Bastia
2021070402,"1011,4",77.0,"0,0",0.0,"1,7","21,0",,3.0,,,,1.0,3.0,,,,Bastia
2021070403,"1011,3",84.0,"0,0",0.0,"1,4","20,5",7.0,7.0,,,,6.0,7.0,,,,Bastia
2021070404,"1011,0",82.0,"0,0",,"1,5","20,7",6.0,6.0,,,,4.0,6.0,,,,Bastia
2021070405,"1011,2",79.0,"0,0",,"1,3","21,7",8.0,8.0,,,,6.0,8.0,,,,Bastia
2021070406,"1011,2",76.0,"0,0",0.0,"2,5","24,3",7.0,7.0,,,,6.0,7.0,7.0,,,Bastia
2021070407,"1011,3",76.0,"0,0",0.0,"2,2","24,5",7.0,7.0,,,,5.0,5.0,7.0,,,Bastia
2021070408,"1010,9",72.0,"0,0",0.0,"2,3","25,3",7.0,7.0,,,,7.0,7.0,,,,Bastia
2021070409,"1010,9",66.0,"0,0",0.0,"2,4","26,7",6.0,6.0,,,,5.0,6.0,,,,Bastia
2021070410,"1010,9",64.0,"0,0",0.0,"3,0","27,5",6.0,6.0,,,,3.0,5.0,6.0,,,Bastia
2021070411,"1010,6",62.0,"0,0",0.0,"3,4","28,5",7.0,7.0,,,,5.0,5.0,7.0,,,Bastia
2021070412,"1010,6",69.0,"0,0",0.0,"2,7","25,8",7.0,7.0,,,,5.0,6.0,7.0,,,Bastia
2021070413,"1010,0",68.0,"0,0",0.0,"3,2","26,3",8.0,8.0,,,,6.0,6.0,7.0,,,Bastia
2021070414,"1009,9",67.0,"0,0",0.0,"3,3","26,0",8.0,8.0,,,,5.0,6.0,8.0,,,Bastia
2021070415,"1009,3",67.0,"0,0",0.0,"3,0","26,2",8.0,8.0,,,,5.0,8.0,,,,Bastia
2021070416,"1008,7",66.0,"0,0",0.0,"5,4","26,3",7.0,7.0,,,,7.0,7.0,,,,Bastia
2021070417,"1008,0",63.0,"0,0",0.0,"1,1","27,0",,3.0,,,,3.0,,,,,Bastia
2021070418,"1008,0",73.0,"0,0",0.0,"2,5","25,6",,0.0,,,,,,,,,Bastia
2021070419,"1008,6",78.0,"0,0",0.0,"1,7","24,0",,1.0,,,,1.0,,,,,Bastia
2021070420,"1009,0",82.0,"0,0",0.0,"1,2","23,2",,0.0,,,,,,,,,Bastia
2021070421,"1009,7",85.0,"0,0",0.0,"2,4","22,8",,0.0,,,,,,,,,Bastia
2021070422,"1009,8",89.0,"0,0",,"1,9","21,1",,0.0,,,,,,,,,Bastia
2021070423,"1009,5",89.0,"0,0",0.0,"2,8","20,7",,0.0,,,,,,,,,Bastia
2021070500,"1009,4",88.0,"0,0",0.0,"1,4","20,7",,0.0,,,,,,,,,Bastia
2021070501,"1009,5",88.0,"0,0",0.0,"1,8","19,8",,0.0,,,,,,,,,Bastia
2021070502,"1009,2",80.0,"0,0",0.0,"3,6","20,6",,0.0,,,,,,,,,Bastia
2021070503,"1009,2",88.0,"0,0",,"2,2","18,9",,0.0,,,,,,,,,Bastia
2021070504,"1009,7",83.0,"0,0",,"1,6","18,9",,0.0,,,,,,,,,Bastia
2021070505,"1009,8",77.0,"0,0",0.0,"1,3","20,6",,0.0,,,,,,,,,Bastia
2021070506,"1010,0",67.0,"0,0",0.0,"1,3","23,8",,0.0,,,,,,,,,Bastia
2021070507,"1010,2",59.0,"0,0",0.0,"1,4","27,1",,0.0,,,,,,,,,Bastia
2021070508,"1010,4",62.0,"0,0",0.0,"2,5","27,2",,0.0,,,,,,,,,Bastia
2021070509,"1010,5",54.0,"0,0",0.0,"3,1","28,8",,0.0,,,,,,,,,Bastia
2021070510,"1010,6",57.0,"0,0",0.0,"4,4","29,2",,0.0,,,,,,,,,Bastia
2021070511,"1010,8",65.0,"0,0",0.0,"5,6","28,5",,0.0,,,,,,,,,Bastia
2021070512,"1011,3",65.0,"0,0",0.0,"5,4","28,5",,5.0,,,,1.0,5.0,5.0,,,Bastia
2021070513,"1011,6",62.0,"0,0",0.0,"4,3","28,8",7.0,7.0,,,,5.0,6.0,7.0,,,Bastia
2021070514,"1011,6",62.0,"0,0",0.0,"4,2","27,5",,5.0,,,,3.0,5.0,,,,Bastia
2021070515,"1011,4",49.0,"0,0",0.0,"2,3","29,5",,1.0,,,,1.0,,,,,Bastia
2021070516,"1011,1",62.0,"0,0",0.0,"3,9","28,1",,0.0,,,,,,,,,Bastia
2021070517,"1011,3",63.0,"0,0",0.0,"3,4","27,6",,0.0,,,,,,,,,Bastia
2021070518,"1011,4",69.0,"0,0",0.0,"2,7","26,5",,0.0,,,,,,,,,Bastia
2021070519,"1011,7",76.0,"0,0",0.0,"2,4","24,7",,0.0,,,,,,,,,Bastia
2021070520,"1012,2",82.0,"0,0",,"1,3","23,3",,0.0,,,,,,,,,Bastia
2021070521,"1012,4",88.0,"0,0",0.0,"1,1","22,1",,0.0,,,,,,,,,Bastia
2021070522,"1012,2",85.0,"0,0",0.0,"1,1","21,2",,0.0,,,,,,,,,Bastia
2021070523,"1012,1",81.0,"0,0",0.0,"2,8","21,2",,0.0,,,,,,,,,Bastia
2021070600,"1012,0",77.0,"0,0",0.0,"2,8","21,5",,0.0,,,,,,,,,Bastia
2021070601,"1012,0",76.0,"0,0",0.0,"1,7","21,0",,0.0,,,,,,,,,Bastia
2021070602,"1012,0",79.0,"0,0",0.0,"0,5","20,0",,0.0,,,,,,,,,Bastia
2021070603,"1012,0",80.0,"0,0",0.0,"1,8","19,7",,0.0,,,,,,,,,Bastia
2021070604,"1012,3",79.0,"0,0",,"0,8","19,5",,0.0,,,,,,,,,Bastia
2021070605,"1012,5",76.0,"0,0",0.0,"1,1","21,6",,0.0,,,,,,,,,Bastia
